"id_display","category","question","correct_answer","created_at"
"1775","theory","En moyenne, quelle est l'altitude réelle dans une cabine pressurisée d'un avion de ligne ?","6000ft","2024-08-24T12:53:12.268+00:00"
"1776","history","En quelle année la Caravelle a-t-elle fait son premier vol ?","1955","2024-07-30T13:30:56.708+00:00"
"1777","fleet","Immatriculation du premier A350 de la flotte Air France ?","F-HTYA Toulouse","2024-08-10T07:21:58.112+00:00"
"1779","history","Léonard de Vinci a envisagé un modèle de parachute :","en forme de « tente » à faces rectangulaires ou triangulaires","2024-08-26T09:49:18.126+00:00"
"1752","airline","Quelle était la première ligne opérée par l'A380 chez Air France le 23/11/09 ?","New York","2024-08-24T12:53:12.268+00:00"
"1753","airline","Quel avion a permit une réduction significative des temps de trajets (chez AirFrance) ?","Boeing 707","2024-08-24T16:37:04.487+00:00"
"1773","history","La première traversée de la Manche en ballon a eu lieu en :","1785","2024-08-26T19:41:00.865+00:00"
"3791","military","En quelle année le prototype du Supermarine Spitfire a-t-il effectué son premier vol ?","1936","2026-02-20T10:37:52.345+00:00"
"3792","history","Quel événement majeur de 1937 a marqué l’histoire du transport aérien commercial ?","la catastrophe du dirigeable Hindenburg","2026-02-20T10:37:52.345+00:00"
"3793","aircrafts","Quel est le plus grand avion du monde jamais construit ?","Antonov An-225","2026-02-23T15:46:22.54+00:00"
"3794","theory","Qu’est-ce que la RAT ?","Une petite turbine déployable qui utilise le vent relatif pour fournir une alimentation électrique et/ou hydraulique de secours à l’avion","2026-02-23T15:46:22.54+00:00"
"3795","theory","Qu’est-ce que le windshear ?","Une variation brutale de la direction et/ou de la vitesse du vent sur une courte distance ou en peu de temps","2026-02-23T15:46:22.54+00:00"
"1799","airports","Quel est le plus gros hub aéroportuaire en nombre de voyageurs ?","Atlanta","2024-08-26T19:12:57.224+00:00"
"1800","airline","En quelle année Transavia a été confrontée à d’importants mouvements sociaux ?","2015","2024-08-26T10:11:05.39+00:00"
"1802","history","L’autogire a été inventé par un jeune ingénieur, c’était :","Juan de la Cierva","2024-08-26T09:49:18.127+00:00"
"1808","airline","Quel couturier(e) a créé les uniformes actuels d'Air France ?","Christian Lacroix","2024-07-30T13:30:56.709+00:00"
"1809","theory","Quel est le rôle principal des ailerons sur un avion ?","Contrôler l'inclinaison latérale (roulis)","2024-08-27T07:31:55.238+00:00"
"1785","theory","Qui détient le record du monde d’altitude en ULM ?","Jean-Baptiste Loiselet","2024-08-25T20:36:41.989+00:00"
"1786","history","Quel(le) pilote est connu pour avoir posé sans dommage un bi-réacteur en ayant perdu l’usage des deux moteurs ?","Capt. Carlos Dardanos","2024-08-25T20:36:41.989+00:00"
"1787","history","De quel pays sont originaires la plupart des gagnants du Trophée Schneider ?","Royaume-Uni","2024-08-25T20:36:41.989+00:00"
"1789","airports","Le code IATA du futur plus grand aéroport mondial sera :","DWC","2024-08-26T10:11:05.39+00:00"
"1790","airports","Quel est le code IATA de l'aéroport international Montréal-Trudeau ?","YUL","2024-08-26T13:24:56.837+00:00"
"1791","theory","Quel est le code transpondeur utilisé lorsqu'une panne des moyens de radiocommunication est détectée ?","7600","2024-08-26T13:24:56.837+00:00"
"1792","airline","En quelle année le Boeing 747 a-t-il effectué son dernier vol commercial au sein de la flotte d'Air France ?","2016","2024-08-26T13:24:56.837+00:00"
"1793","history","Quel était le nom de l'avion qui permit à Charles Lindbergh de faire la première traversée de l'Atlantique, en 1927 ?","The spirit of Saint Louis","2024-08-26T13:42:57.511+00:00"
"1794","geography","Près de quelle grande ville américaine se situe la plus grande usine Boeing ?","Seattle","2024-08-26T13:42:57.511+00:00"
"1795","history","L'Airbus A300, biréacteur gros-porteur court et moyen courrier pouvant accueillir 266 passagers est le premier appareil commercialisé d'Airbus. Il a été mis en service par Air France : en quelle année ?","1974","2024-08-26T13:42:57.511+00:00"
"1796","history","En quelle année le C Series de Bombardier s’est fait racheter par Airbus (A220)?","2018","2024-08-26T19:12:57.224+00:00"
"1797","aircrafts","Quel avion relie San José à Paris Charles de Gaulle ?","A350","2024-08-26T19:12:57.224+00:00"
"1798","history","Parmi les travaux réalisés par Léonard de Vinci, en rapport avec la possibilité de voler, on peut citer :","le parachute","2024-08-26T19:41:00.865+00:00"
"1805","theory","Quel est le principal avantage d'un avion à voilure delta ?","Réduction de la traînée à haute vitesse","2024-08-27T07:31:55.238+00:00"
"1806","history","Quel était le record du vol transatlantique le plus rapide par le concorde sur le trajet Londres-New-york ?","2 heures 52 et 59 s","2024-08-27T16:12:28.596+00:00"
"1807","airports","Quelle place l'aéroport de CDG à Paris occupe t-il dans le top 20 des aéroports les plus fréquentés du monde en 2023 ?","11 ème place","2024-08-27T16:12:28.596+00:00"
"1811","theory","Quelle est la signification de RTO ?","Rejected Take Off","2024-08-19T19:45:53.027+00:00"
"1812","aircrafts","Quel était l'une des particularités du Concorde","Le fuselage pouvait se dilater jusqu'à 23cm","2024-07-30T13:30:56.708+00:00"
"1813","theory","D'après le CS25, la vitesse de descente en cas d'atterrissage forcé après décollage à la MTWO ne doit pas excéder :","-6 ft/s","2024-07-30T13:30:56.708+00:00"
"1814","history","Quel fondateur de Douglas Aircraft a contribué au développement du DC-3 ?","Donald Wills Douglas","2024-07-30T13:30:56.708+00:00"
"3796","aircrafts","Quel avion a été le premier biréacteur long-courrier certifié ETOPS et à ouvrir la voie aux vols transocéaniques en bimoteur ?","Boeing 767","2026-02-24T11:18:42.399+00:00"
"3797","theory","Quel accident a conduit à la réforme mondiale du TCAS (ACAS II) et à l’obligation pour les pilotes de suivre prioritairement les résolutions TCAS plutôt que les instructions ATC en cas de conflit ?","Uberlingen (2002)","2026-02-24T11:18:42.399+00:00"
"1826","history","Quelle compagnie aérienne est connue pour être la plus ancienne du monde encore en activité sous son nom d’origine ?","KLM","2024-08-27T09:01:49.939+00:00"
"1827","theory","Quel est l’acronyme utilisé pour désigner l’autorité internationale qui réglemente l’aviation civile ?","ICAO","2024-08-27T09:01:49.939+00:00"
"1829","theory","La lettre B de l’alphabet aéronautique correspond à :","Bravo","2024-08-28T14:58:44.059+00:00"
"1830","airline","Quelle compagnie n’est pas l’une des créatrices de l’alliance Sky Team :","United Airlines","2024-08-27T09:01:49.939+00:00"
"1831","aircrafts","Quel avion commercial a la plus grande capacité en terme de passagers :","A380","2024-08-28T14:58:44.059+00:00"
"1836","theory","À quoi servent les « winglets » au bout des ailes de certains avions ?","Réduire la traînée induite","2024-08-13T10:47:36.999+00:00"
"1837","aircrafts","En général, la sonde radioaltimètrique est située:","Sous l'avion","2024-07-30T13:30:56.708+00:00"
"1839","theory","Quel est le nom de la surface mobile située à l'arrière de l'aile d'un avion, qui aide à contrôler le mouvement de tangage ?","Gouverne de profondeur","2024-07-30T13:30:56.709+00:00"
"1840","airline","En quelle année Skyteam a été créée ?","2000","2024-07-30T13:30:56.709+00:00"
"1823","geography","Quelle est la capitale du Sénégal?","Dakar","2025-08-18T12:41:41.157+00:00"
"1818","aircrafts","Quel avion était surnommé "le taileron" en raison de ses stabilisateurs arrière mobiles utilisés pour le contrôle en tangage ?","Lockheed L-1011 TriStar","2024-08-28T13:04:43.431+00:00"
"1820","geography","Quelle est la capitale du Vénézuela :","Caracas","2024-08-28T14:58:44.059+00:00"
"1821","airline","Quel est le nombre de salariés chez Air France en 2023?","39000","2024-08-28T16:15:16.485+00:00"
"1822","aircrafts","Quel moteur équipait le Concorde?","Olympus 593","2024-08-28T16:15:16.485+00:00"
"1824","history","Le nom de la première navette spatiale américaine est :","Columbia","2024-08-28T19:40:20.608+00:00"
"1825","history","En quelle année l'eole de Clément Ader a-t'il effectué son premier essai :","1890","2024-08-28T19:40:20.608+00:00"
"1832","theory","Quel est le rôle des volets sur les ailes d'un avion pendant le décollage et l'atterrissage ?","Accroître la portance à basse vitesse","2024-08-28T20:16:08.559+00:00"
"1833","aircrafts","Quel type moteur propulse la famille Boeing 737 MAX ?","LEAP-1B","2024-08-29T12:51:55.099+00:00"
"1834","history","Quel est le nom de la première personne à avoir dépassé le mur du son ?","Chuck Yeager en 1947","2024-08-29T12:51:55.099+00:00"
"1841","aircrafts","Quel matériau est principalement utilisé dans la construction de la cellule de l'Airbus A350 pour sa légèreté et sa résistance ?","Composite carbone-fibre de carbone","2024-07-30T13:30:56.708+00:00"
"1842","airports","Quel aéroport a le plus de connexions au monde ?","Aéroport international O'Hare de Chicago","2024-07-30T13:30:56.709+00:00"
"3798","history","Qui a effectué le premier vol motorisé contrôlé en 1903 ?","Les frères Wright","2026-02-24T20:26:42.688+00:00"
"1844","airports","Quel aéroport, réputé pour son approche spectaculaire sur sa piste 13, a définitivement fermé en 1998 ?","Kai Tak, Hong-Kong","2024-07-30T13:30:56.709+00:00"
"1845","theory","A quoi servent les Reverse ?","Inverser le flux d'air","2024-08-20T15:13:13.225+00:00"
"1846","history","A bord de quel avion Amelia Earhart tenta-t-elle le tour du monde au cours duquel elle disparut ?","b) Lockheed Electra
Elle sombre à bord de son Lockheed Electra le 2 juillet 1937 lors de sa tentative de tour du monde, probablement au large des îles Kiribati","2024-07-30T13:30:56.708+00:00"
"1847","history","En quelle année les premiers BOEING 707 ont été mis en ligne au sein de Air France ?","1960","2024-07-30T13:30:56.708+00:00"
"1848","theory","La température du point de rosée est la température :","à partir de laquelle de la vapeur d'eau pourrait se condenser en rosée ou en brouillard","2024-07-30T13:30:56.708+00:00"
"3799","theory","Que signifie l'abréviation METAR ?","Message de temps aéronautique régulier","2026-02-24T20:26:42.688+00:00"
"1850","airline","Quel événement historique a marqué le développement d'Air France dans les années 1950 et 1960 ?","L'inauguration de la ligne Paris-New York","2024-07-30T13:30:56.709+00:00"
"1851","fleet","Combien de concorde Air France possédait ?","7","2024-08-29T16:14:57.425+00:00"
"1852","airports","Quel est le deuxième aéroport le plus important du Royaume-Uni en nombre de passagers ?","Aéroport de Londres Gatwick (LGW)","2024-07-30T13:30:56.709+00:00"
"1853","airline","Quel est l'effectif actuel du personnel navigant technique à AF ?","-4127","2024-07-30T13:30:56.708+00:00"
"3800","geography","Où est basé le siège social d'Air Caraïbes ?","Les Abymes (Guadeloupe)","2026-02-26T17:15:46.92+00:00"
"3801","military","Quel est le nom du pilote qui a franchi le mur du son pour la première fois ?","Chuck Yeager","2026-02-26T17:15:46.92+00:00"
"1861","aircrafts","Qu'est ce que le projet Zero E","Un projet d'avion hydrogène","2024-07-30T13:30:56.708+00:00"
"1866","theory","Laquelle de ces approches est dite de « non précision »?","VOR/DME","2024-08-30T14:45:44.816+00:00"
"1867","theory","À partir de quel niveau de vol est on considéré en espace aérien supérieur?","FL 195","2024-08-30T14:45:44.816+00:00"
"3802","theory","L'exploitant doit confier l'entretien de ses avions à :","Un organisme Part-145 agréé","2026-02-27T22:03:04.191+00:00"
"1862","geography","Quelle ville est la plus éloignée de Paris?","Tokyo","2024-08-30T10:02:28.387+00:00"
"1859","aircrafts","Quelle est l'envergure de l'A380 ?","80 mètres","2024-08-30T07:22:50.544+00:00"
"1858","airline","Quelle est la définition d'un vol long courrier chez AirFrance ?","Vol de plus de 5h","2024-08-30T07:22:50.544+00:00"
"1860","airline","Combien il y a il de salariés chez AirFrance ?","39K","2024-08-30T07:22:50.544+00:00"
"1855","aircrafts","Quelle est la masse maximale au décollage d’un a320neo ?","79 tonnes","2024-08-29T23:58:52.902+00:00"
"1857","airports","Quel est le code OACI de l’aéroport international Sir-Seewoosagur-Ramgoolam situé à l’île Maurice ?","FIMP","2024-08-29T23:58:52.902+00:00"
"1863","aircrafts","Combien de moteurs possède le DC3?","2","2025-06-13T20:48:21.653+00:00"
"1873","airline","Quel est le nom de l'une des compagnies aériennes qui ont fusionné pour former Air France en 1933 ?","Air Orient","2024-07-30T13:30:56.708+00:00"
"1874","airports","Lequel de ces aéroports voit sa piste traversée par un chemin de fer ?","Gisborne, Nouvelle-Zélande.","2024-08-30T15:48:09.785+00:00"
"1876","theory","Que veut dire FFS ?","Full Flight Simulator","2024-07-30T13:30:56.708+00:00"
"1877","geography","Quel est le plus grand océan de la planète Terre?","Océan Pacifique","2024-07-30T13:30:56.709+00:00"
"1878","aircrafts","Que signifie le terme rétrofit en aéronautique ?","reconfigurer une cabine pour apporter plus de confort","2024-07-30T13:30:56.708+00:00"
"1879","fleet","Comment a été baptisé le premier Airbus A350 reçu par Air France ?","Toulouse (F-HTYA)","2024-07-30T13:30:56.708+00:00"
"1880","theory","Quelle vitesse doit être annoncée par le pilote sous demande du contrôle aérien ?","vitesse indiquée","2024-08-30T14:45:44.816+00:00"
"1881","history","Qui a inventé le turboréacteur à compresseur à flux axial (architecture des turboréacteurs actuels)?","Anselm Franz","2024-07-30T13:30:56.709+00:00"
"1883","airports","Quel aéroport est le plus fréquenté au monde en termes de passagers annuels ?","Aéroport international Hartsfield-Jackson d'Atlanta (ATL)","2024-08-14T08:35:35.202+00:00"
"1884","theory","Comment appelle-t-on l'axe autour duquel l'avion fait une rotation en roulis ?","L'axe longitudinal","2024-07-30T13:30:56.708+00:00"
"3804","aircrafts","Comment s'appellera le futur moteur de General Electric ?","GE9X","2026-02-27T22:03:04.191+00:00"
"1887","airline","Quel président d'Air France a sauvé la compagnie de la faillite dans les années 90 ?","Christian Blanc","2024-07-30T13:30:56.709+00:00"
"3805","aircrafts","Quelle est la particularité des réacteurs doubles flux de Rolls Royce ?","Ils ont trois attelages","2026-02-27T22:03:04.191+00:00"
"1889","history","Quelle convention internationale permet d'hypothéquer les avions et a permis l'essor du financement aérien?","La convention de Chicago","2024-07-30T13:30:56.708+00:00"
"1897","history","Quel est le “callsign” du célèbre crash de l’A330 d’AirFrance reliant Rio à Paris ?","AF447","2025-01-22T15:54:14.631+00:00"
"1896","fleet","Les avions de quel constructeur AirFrance n’a-t-il jamais eu dans sa flotte ?","Tupolev","2025-01-22T15:54:14.631+00:00"
